average_daily_usage,avg_usage,batch_number,below_reorder,created_by_id,date,day,days_to_expiration,expiration_date,id,is_active,is_weekend,last_order_date,last_stock_count_date,last_updated_at,minimum_stock_level,month,near_expiration_15d,notes,optimal_stock_level,product_id,product_name,product_sku,quantity_available,quantity_on_hand,quantity_reserved,reorder_point,reorder_quantity,sale_amount,sale_amount_lag1,sale_amount_ma7,shelf_location,stock,stock_status,stock_to_reorder,supplier_id,supplier_name,total_value,unit_cost,warehouse_location,weekday,year
,5.0,,,,2025-03-11,,,,,,,,,,,,,,,LIM001,Jabón en barra 200g,,62,,,35,110,4.0,5.0,5.714285714285714,,62,,1.7714285714285714,,,,,,,
,5.0,,,,2025-03-12,,,,,,,,,,,,,,,LIM001,Jabón en barra 200g,,58,,,35,110,4.0,4.0,4.857142857142857,,58,,1.6571428571428573,,,,,,,
,5.0,,,,2025-03-13,,,,,,,,,,,,,,,LIM001,Jabón en barra 200g,,50,,,35,110,3.0,4.0,5.0,,50,,1.4285714285714286,,,,,,,
,5.0,,,,2025-03-14,,,,,,,,,,,,,,,LIM001,Jabón en barra 200g,,48,,,35,110,5.0,3.0,5.428571428571429,,48,,1.3714285714285714,,,,,,,
,5.0,,,,2025-03-15,,,,,,,,,,,,,,,LIM001,Jabón en barra 200g,,41,,,35,110,3.0,5.0,4.714285714285714,,41,,1.1714285714285717,,,,,,,
,5.0,,,,2025-03-16,,,,,,,,,,,,,,,LIM001,Jabón en barra 200g,,40,,,35,110,7.0,3.0,4.428571428571429,,40,,1.1428571428571428,,,,,,,
,5.0,,,,2025-03-17,,,,,,,,,,,,,,,LIM001,Jabón en barra 200g,,37,,,35,110,6.0,7.0,4.571428571428571,,37,,1.0571428571428572,,,,,,,
,5.0,,,,2025-03-18,,,,,,,,,,,,,,,LIM001,Jabón en barra 200g,,137,,,35,110,6.0,6.0,4.857142857142857,,137,,3.914285714285714,,,,,,,
,5.0,,,,2025-03-19,,,,,,,,,,,,,,,LIM001,Jabón en barra 200g,,128,,,35,110,4.0,6.0,4.857142857142857,,128,,3.657142857142857,,,,,,,
,5.0,,,,2025-03-20,,,,,,,,,,,,,,,LIM001,Jabón en barra 200g,,122,,,35,110,7.0,4.0,5.428571428571429,,122,,3.4857142857142858,,,,,,,
,5.0,,,,2025-03-21,,,,,,,,,,,,,,,LIM001,Jabón en barra 200g,,116,,,35,110,4.0,7.0,5.285714285714286,,116,,3.3142857142857145,,,,,,,
,5.0,,,,2025-03-22,,,,,,,,,,,,,,,LIM001,Jabón en barra 200g,,107,,,35,110,10.0,4.0,6.285714285714286,,107,,3.057142857142857,,,,,,,
,5.0,,,,2025-03-23,,,,,,,,,,,,,,,LIM001,Jabón en barra 200g,,103,,,35,110,8.0,10.0,6.428571428571429,,103,,2.942857142857143,,,,,,,
,5.0,,,,2025-03-24,,,,,,,,,,,,,,,LIM001,Jabón en barra 200g,,100,,,35,110,7.0,8.0,6.571428571428571,,100,,2.857142857142857,,,,,,,
,5.0,,,,2025-03-25,,,,,,,,,,,,,,,LIM001,Jabón en barra 200g,,90,,,35,110,8.0,7.0,6.857142857142857,,90,,2.571428571428572,,,,,,,
,5.0,,,,2025-03-26,,,,,,,,,,,,,,,LIM001,Jabón en barra 200g,,83,,,35,110,3.0,8.0,6.714285714285714,,83,,2.3714285714285714,,,,,,,
,5.0,,,,2025-03-27,,,,,,,,,,,,,,,LIM001,Jabón en barra 200g,,75,,,35,110,4.0,3.0,6.285714285714286,,75,,2.142857142857143,,,,,,,
,5.0,,,,2025-03-28,,,,,,,,,,,,,,,LIM001,Jabón en barra 200g,,71,,,35,110,6.0,4.0,6.571428571428571,,71,,2.0285714285714285,,,,,,,
,5.0,,,,2025-03-29,,,,,,,,,,,,,,,LIM001,Jabón en barra 200g,,69,,,35,110,2.0,6.0,5.428571428571429,,69,,1.9714285714285715,,,,,,,
,5.0,,,,2025-03-30,,,,,,,,,,,,,,,LIM001,Jabón en barra 200g,,62,,,35,110,4.0,2.0,4.857142857142857,,62,,1.7714285714285714,,,,,,,
,5.0,,,,2025-03-31,,,,,,,,,,,,,,,LIM001,Jabón en barra 200g,,60,,,35,110,6.0,4.0,4.714285714285714,,60,,1.7142857142857142,,,,,,,
,5.0,,,,2025-04-01,,,,,,,,,,,,,,,LIM001,Jabón en barra 200g,,50,,,35,110,3.0,6.0,4.0,,50,,1.4285714285714286,,,,,,,
,5.0,,,,2025-04-02,,,,,,,,,,,,,,,LIM001,Jabón en barra 200g,,49,,,35,110,6.0,3.0,4.428571428571429,,49,,1.4,,,,,,,
,5.0,,,,2025-04-03,,,,,,,,,,,,,,,LIM001,Jabón en barra 200g,,46,,,35,110,4.0,6.0,4.428571428571429,,46,,1.3142857142857145,,,,,,,
,5.0,,,,2025-04-04,,,,,,,,,,,,,,,LIM001,Jabón en barra 200g,,41,,,35,110,9.0,4.0,4.857142857142857,,41,,1.1714285714285717,,,,,,,
,5.0,,,,2025-04-05,,,,,,,,,,,,,,,LIM001,Jabón en barra 200g,,38,,,35,110,5.0,9.0,5.285714285714286,,38,,1.0857142857142856,,,,,,,
,5.0,,,,2025-04-06,,,,,,,,,,,,,,,LIM001,Jabón en barra 200g,,36,,,35,110,8.0,5.0,5.857142857142857,,36,,1.0285714285714285,,,,,,,
,5.0,,,,2025-04-07,,,,,,,,,,,,,,,LIM001,Jabón en barra 200g,,133,,,35,110,6.0,8.0,5.857142857142857,,133,,3.8,,,,,,,
,5.0,,,,2025-04-08,,,,,,,,,,,,,,,LIM001,Jabón en barra 200g,,127,,,35,110,5.0,6.0,6.142857142857143,,127,,3.628571428571429,,,,,,,
,5.0,,,,2025-04-09,,,,,,,,,,,,,,,LIM001,Jabón en barra 200g,,123,,,35,110,7.0,5.0,6.285714285714286,,123,,3.5142857142857142,,,,,,,
,5.0,,,,2025-04-10,,,,,,,,,,,,,,,LIM001,Jabón en barra 200g,,121,,,35,110,5.0,7.0,6.428571428571429,,121,,3.4571428571428573,,,,,,,
,5.0,,,,2025-04-11,,,,,,,,,,,,,,,LIM001,Jabón en barra 200g,,117,,,35,110,8.0,5.0,6.285714285714286,,117,,3.342857142857143,,,,,,,
,5.0,,,,2025-04-12,,,,,,,,,,,,,,,LIM001,Jabón en barra 200g,,117,,,35,110,4.0,8.0,6.142857142857143,,117,,3.342857142857143,,,,,,,
,5.0,,,,2025-04-13,,,,,,,,,,,,,,,LIM001,Jabón en barra 200g,,107,,,35,110,7.0,4.0,6.0,,107,,3.057142857142857,,,,,,,
,5.0,,,,2025-04-14,,,,,,,,,,,,,,,LIM001,Jabón en barra 200g,,100,,,35,110,5.0,7.0,5.857142857142857,,100,,2.857142857142857,,,,,,,
,5.0,,,,2025-04-15,,,,,,,,,,,,,,,LIM001,Jabón en barra 200g,,103,,,35,110,9.0,5.0,6.428571428571429,,103,,2.942857142857143,,,,,,,
,5.0,,,,2025-04-16,,,,,,,,,,,,,,,LIM001,Jabón en barra 200g,,98,,,35,110,2.0,9.0,5.714285714285714,,98,,2.8,,,,,,,
,5.0,,,,2025-04-17,,,,,,,,,,,,,,,LIM001,Jabón en barra 200g,,90,,,35,110,5.0,2.0,5.714285714285714,,90,,2.571428571428572,,,,,,,
,5.0,,,,2025-04-18,,,,,,,,,,,,,,,LIM001,Jabón en barra 200g,,81,,,35,110,4.0,5.0,5.142857142857143,,81,,2.3142857142857145,,,,,,,
,5.0,,,,2025-04-19,,,,,,,,,,,,,,,LIM001,Jabón en barra 200g,,75,,,35,110,2.0,4.0,4.857142857142857,,75,,2.142857142857143,,,,,,,
,5.0,,,,2025-04-20,,,,,,,,,,,,,,,LIM001,Jabón en barra 200g,,71,,,35,110,5.0,2.0,4.571428571428571,,71,,2.0285714285714285,,,,,,,
,5.0,,,,2025-04-21,,,,,,,,,,,,,,,LIM001,Jabón en barra 200g,,61,,,35,110,3.0,5.0,4.285714285714286,,61,,1.7428571428571429,,,,,,,
,5.0,,,,2025-04-22,,,,,,,,,,,,,,,LIM001,Jabón en barra 200g,,57,,,35,110,4.0,3.0,3.571428571428572,,57,,1.6285714285714286,,,,,,,
,5.0,,,,2025-04-23,,,,,,,,,,,,,,,LIM001,Jabón en barra 200g,,53,,,35,110,4.0,4.0,3.857142857142857,,53,,1.5142857142857142,,,,,,,
,5.0,,,,2025-04-24,,,,,,,,,,,,,,,LIM001,Jabón en barra 200g,,41,,,35,110,5.0,4.0,3.857142857142857,,41,,1.1714285714285717,,,,,,,
,5.0,,,,2025-04-25,,,,,,,,,,,,,,,LIM001,Jabón en barra 200g,,143,,,35,110,5.0,5.0,4.0,,143,,4.085714285714285,,,,,,,
,5.0,,,,2025-04-26,,,,,,,,,,,,,,,LIM001,Jabón en barra 200g,,131,,,35,110,2.0,5.0,4.0,,131,,3.742857142857143,,,,,,,
,5.0,,,,2025-04-27,,,,,,,,,,,,,,,LIM001,Jabón en barra 200g,,131,,,35,110,4.0,2.0,3.857142857142857,,131,,3.742857142857143,,,,,,,
,5.0,,,,2025-04-28,,,,,,,,,,,,,,,LIM001,Jabón en barra 200g,,132,,,35,110,3.0,4.0,3.857142857142857,,132,,3.7714285714285714,,,,,,,
,5.0,,,,2025-04-29,,,,,,,,,,,,,,,LIM001,Jabón en barra 200g,,127,,,35,110,7.0,3.0,4.285714285714286,,127,,3.628571428571429,,,,,,,
,5.0,,,,2025-04-30,,,,,,,,,,,,,,,LIM001,Jabón en barra 200g,,119,,,35,110,3.0,7.0,4.142857142857143,,119,,3.4,,,,,,,
,5.0,,,,2025-05-01,,,,,,,,,,,,,,,LIM001,Jabón en barra 200g,,109,,,35,110,5.0,3.0,4.142857142857143,,109,,3.1142857142857143,,,,,,,
,5.0,,,,2025-05-29,,,,,,,,,,,,,,,LIM001,Jabón en barra 200g,,127,,,35,110,8.0,5.0,4.571428571428571,,117,,3.342857142857143,,,,,,,
,5.0,,,,2025-05-30,,,,,,,,,,,,,,,LIM001,Jabón en barra 200g,,119,,,35,110,5.0,8.0,5.0,,115,,3.2857142857142856,,,,,,,
,5.0,,,,2025-05-31,,,,,,,,,,,,,,,LIM001,Jabón en barra 200g,,109,,,35,110,6.0,5.0,5.285714285714286,,105,,3.0,,,,,,,
,4.8,,,,2024-07-13,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,217,,,34,100,6.0,0.0,6.0,,217,,6.382352941176471,,,,,,,
,4.8,,,,2024-07-14,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,217,,,34,100,5.0,6.0,5.5,,217,,6.382352941176471,,,,,,,
,4.8,,,,2024-07-15,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,207,,,34,100,4.0,5.0,5.0,,207,,6.088235294117647,,,,,,,
,4.8,,,,2024-07-16,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,205,,,34,100,5.0,4.0,5.0,,205,,6.029411764705882,,,,,,,
,4.8,,,,2024-07-17,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,198,,,34,100,2.0,5.0,4.4,,198,,5.823529411764706,,,,,,,
,4.8,,,,2024-07-18,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,202,,,34,100,4.0,2.0,4.333333333333333,,202,,5.941176470588236,,,,,,,
,4.8,,,,2024-07-19,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,194,,,34,100,4.0,4.0,4.285714285714286,,194,,5.705882352941177,,,,,,,
,4.8,,,,2024-07-20,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,196,,,34,100,7.0,4.0,4.428571428571429,,196,,5.764705882352941,,,,,,,
,4.8,,,,2024-07-21,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,187,,,34,100,2.0,7.0,4.0,,187,,5.5,,,,,,,
,4.8,,,,2024-07-22,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,184,,,34,100,6.0,2.0,4.285714285714286,,184,,5.411764705882353,,,,,,,
,4.8,,,,2024-07-23,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,177,,,34,100,6.0,6.0,4.428571428571429,,177,,5.205882352941177,,,,,,,
,4.8,,,,2024-07-24,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,170,,,34,100,6.0,6.0,5.0,,170,,5.0,,,,,,,
,4.8,,,,2024-07-25,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,163,,,34,100,2.0,6.0,4.714285714285714,,163,,4.794117647058823,,,,,,,
,4.8,,,,2024-07-26,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,158,,,34,100,5.0,2.0,4.857142857142857,,158,,4.647058823529412,,,,,,,
,4.8,,,,2024-07-27,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,156,,,34,100,1.0,5.0,4.0,,156,,4.588235294117647,,,,,,,
,4.8,,,,2024-07-28,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,147,,,34,100,2.0,1.0,4.0,,147,,4.323529411764706,,,,,,,
,4.8,,,,2024-07-29,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,147,,,34,100,6.0,2.0,4.0,,147,,4.323529411764706,,,,,,,
,4.8,,,,2024-07-30,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,138,,,34,100,4.0,6.0,3.7142857142857135,,138,,4.0588235294117645,,,,,,,
,4.8,,,,2024-07-31,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,133,,,34,100,6.0,4.0,3.7142857142857135,,133,,3.911764705882353,,,,,,,
,4.8,,,,2024-08-01,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,123,,,34,100,6.0,6.0,4.285714285714286,,123,,3.6176470588235294,,,,,,,
,4.8,,,,2024-08-02,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,114,,,34,100,2.0,6.0,3.857142857142857,,114,,3.3529411764705883,,,,,,,
,4.8,,,,2024-08-03,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,117,,,34,100,5.0,2.0,4.428571428571429,,117,,3.4411764705882355,,,,,,,
,4.8,,,,2024-08-04,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,113,,,34,100,3.0,5.0,4.571428571428571,,113,,3.323529411764706,,,,,,,
,4.8,,,,2024-08-05,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,111,,,34,100,3.0,3.0,4.142857142857143,,111,,3.264705882352941,,,,,,,
,4.8,,,,2024-08-06,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,109,,,34,100,2.0,3.0,3.857142857142857,,109,,3.2058823529411766,,,,,,,
,4.8,,,,2024-08-07,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,105,,,34,100,4.0,2.0,3.571428571428572,,105,,3.088235294117647,,,,,,,
,4.8,,,,2024-08-08,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,102,,,34,100,5.0,4.0,3.4285714285714284,,102,,3.0,,,,,,,
,4.8,,,,2024-08-09,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,97,,,34,100,9.0,5.0,4.428571428571429,,97,,2.8529411764705883,,,,,,,
,4.8,,,,2024-08-10,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,90,,,34,100,5.0,9.0,4.428571428571429,,90,,2.647058823529412,,,,,,,
,4.8,,,,2024-08-11,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,89,,,34,100,6.0,5.0,4.857142857142857,,89,,2.617647058823529,,,,,,,
,4.8,,,,2024-08-12,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,90,,,34,100,4.0,6.0,5.0,,90,,2.647058823529412,,,,,,,
,4.8,,,,2024-08-13,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,81,,,34,100,7.0,4.0,5.714285714285714,,81,,2.3823529411764706,,,,,,,
,4.8,,,,2024-08-14,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,75,,,34,100,6.0,7.0,6.0,,75,,2.2058823529411766,,,,,,,
,4.8,,,,2024-08-15,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,70,,,34,100,4.0,6.0,5.857142857142857,,70,,2.0588235294117645,,,,,,,
,4.8,,,,2024-08-16,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,65,,,34,100,7.0,4.0,5.571428571428571,,65,,1.911764705882353,,,,,,,
,4.8,,,,2024-08-17,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,64,,,34,100,2.0,7.0,5.142857142857143,,64,,1.8823529411764703,,,,,,,
,4.8,,,,2024-08-18,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,55,,,34,100,4.0,2.0,4.857142857142857,,55,,1.6176470588235294,,,,,,,
,4.8,,,,2024-08-19,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,54,,,34,100,6.0,4.0,5.142857142857143,,54,,1.588235294117647,,,,,,,
,4.8,,,,2024-08-20,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,48,,,34,100,2.0,6.0,4.428571428571429,,48,,1.411764705882353,,,,,,,
,4.8,,,,2024-08-21,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,41,,,34,100,4.0,2.0,4.142857142857143,,41,,1.2058823529411764,,,,,,,
,4.8,,,,2024-08-22,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,39,,,34,100,5.0,4.0,4.285714285714286,,39,,1.1470588235294117,,,,,,,
,4.8,,,,2024-08-23,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,131,,,34,100,4.0,5.0,3.857142857142857,,131,,3.852941176470588,,,,,,,
,4.8,,,,2024-08-24,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,123,,,34,100,5.0,4.0,4.285714285714286,,123,,3.6176470588235294,,,,,,,
,4.8,,,,2024-08-25,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,117,,,34,100,5.0,5.0,4.428571428571429,,117,,3.4411764705882355,,,,,,,
,4.8,,,,2024-08-26,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,114,,,34,100,2.0,5.0,3.857142857142857,,114,,3.3529411764705883,,,,,,,
,4.8,,,,2024-08-27,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,113,,,34,100,2.0,2.0,3.857142857142857,,113,,3.323529411764706,,,,,,,
,4.8,,,,2024-08-28,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,103,,,34,100,3.0,2.0,3.7142857142857135,,103,,3.0294117647058822,,,,,,,
,4.8,,,,2024-08-29,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,104,,,34,100,6.0,3.0,3.857142857142857,,104,,3.0588235294117645,,,,,,,
,4.8,,,,2024-08-30,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,98,,,34,100,4.0,6.0,3.857142857142857,,98,,2.8823529411764706,,,,,,,
,4.8,,,,2024-08-31,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,93,,,34,100,5.0,4.0,3.857142857142857,,93,,2.735294117647059,,,,,,,
,4.8,,,,2024-09-01,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,87,,,34,100,7.0,5.0,4.142857142857143,,87,,2.5588235294117645,,,,,,,
,4.8,,,,2024-09-02,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,84,,,34,100,5.0,7.0,4.571428571428571,,84,,2.4705882352941178,,,,,,,
,4.8,,,,2024-09-03,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,84,,,34,100,7.0,5.0,5.285714285714286,,84,,2.4705882352941178,,,,,,,
,4.8,,,,2024-09-04,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,81,,,34,100,6.0,7.0,5.714285714285714,,81,,2.3823529411764706,,,,,,,
,4.8,,,,2024-09-05,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,75,,,34,100,11.0,6.0,6.428571428571429,,75,,2.2058823529411766,,,,,,,
,4.8,,,,2024-09-06,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,68,,,34,100,4.0,11.0,6.428571428571429,,68,,2.0,,,,,,,
,4.8,,,,2024-09-07,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,63,,,34,100,5.0,4.0,6.428571428571429,,63,,1.8529411764705883,,,,,,,
,4.8,,,,2024-09-08,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,56,,,34,100,6.0,5.0,6.285714285714286,,56,,1.6470588235294117,,,,,,,
,4.8,,,,2024-09-09,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,55,,,34,100,1.0,6.0,5.714285714285714,,55,,1.6176470588235294,,,,,,,
,4.8,,,,2024-09-10,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,48,,,34,100,3.0,1.0,5.142857142857143,,48,,1.411764705882353,,,,,,,
,4.8,,,,2024-09-11,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,45,,,34,100,4.0,3.0,4.857142857142857,,45,,1.3235294117647058,,,,,,,
,4.8,,,,2024-09-12,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,43,,,34,100,3.0,4.0,3.7142857142857135,,43,,1.2647058823529411,,,,,,,
,4.8,,,,2024-09-13,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,36,,,34,100,6.0,3.0,4.0,,36,,1.0588235294117647,,,,,,,
,4.8,,,,2024-09-14,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,133,,,34,100,4.0,6.0,3.857142857142857,,133,,3.911764705882353,,,,,,,
,4.8,,,,2024-09-15,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,125,,,34,100,6.0,4.0,3.857142857142857,,125,,3.676470588235294,,,,,,,
,4.8,,,,2024-09-16,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,114,,,34,100,4.0,6.0,4.285714285714286,,114,,3.3529411764705883,,,,,,,
,4.8,,,,2024-09-17,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,104,,,34,100,3.0,4.0,4.285714285714286,,104,,3.0588235294117645,,,,,,,
,4.8,,,,2024-09-18,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,105,,,34,100,8.0,3.0,4.857142857142857,,105,,3.088235294117647,,,,,,,
,4.8,,,,2024-09-19,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,96,,,34,100,4.0,8.0,5.0,,96,,2.823529411764706,,,,,,,
,4.8,,,,2024-09-20,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,92,,,34,100,8.0,4.0,5.285714285714286,,92,,2.7058823529411766,,,,,,,
,4.8,,,,2024-09-21,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,86,,,34,100,4.0,8.0,5.285714285714286,,86,,2.5294117647058822,,,,,,,
,4.8,,,,2024-09-22,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,80,,,34,100,4.0,4.0,5.0,,80,,2.3529411764705883,,,,,,,
,4.8,,,,2024-09-23,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,74,,,34,100,7.0,4.0,5.428571428571429,,74,,2.176470588235294,,,,,,,
,4.8,,,,2024-09-24,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,68,,,34,100,4.0,7.0,5.571428571428571,,68,,2.0,,,,,,,
,4.8,,,,2024-09-25,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,65,,,34,100,3.0,4.0,4.857142857142857,,65,,1.911764705882353,,,,,,,
,4.8,,,,2024-09-26,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,59,,,34,100,5.0,3.0,5.0,,59,,1.7352941176470589,,,,,,,
,4.8,,,,2024-09-27,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,55,,,34,100,9.0,5.0,5.142857142857143,,55,,1.6176470588235294,,,,,,,
,4.8,,,,2024-09-28,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,47,,,34,100,8.0,9.0,5.714285714285714,,47,,1.3823529411764706,,,,,,,
,4.8,,,,2024-09-29,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,45,,,34,100,7.0,8.0,6.142857142857143,,45,,1.3235294117647058,,,,,,,
,4.8,,,,2024-09-30,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,38,,,34,100,3.0,7.0,5.571428571428571,,38,,1.1176470588235294,,,,,,,
,4.8,,,,2024-10-01,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,39,,,34,100,4.0,3.0,5.571428571428571,,39,,1.1470588235294117,,,,,,,
,4.8,,,,2024-10-02,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,33,,,34,100,3.0,4.0,5.571428571428571,,33,,0.9705882352941176,,,,,,,
,4.8,,,,2024-10-03,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,133,,,34,100,4.0,3.0,5.428571428571429,,133,,3.911764705882353,,,,,,,
,4.8,,,,2024-10-04,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,124,,,34,100,5.0,4.0,4.857142857142857,,124,,3.647058823529412,,,,,,,
,4.8,,,,2024-10-05,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,118,,,34,100,3.0,5.0,4.142857142857143,,118,,3.4705882352941178,,,,,,,
,4.8,,,,2024-10-06,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,113,,,34,100,5.0,3.0,3.857142857142857,,113,,3.323529411764706,,,,,,,
,4.8,,,,2024-10-07,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,110,,,34,100,4.0,5.0,4.0,,110,,3.235294117647059,,,,,,,
,4.8,,,,2024-10-08,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,104,,,34,100,2.0,4.0,3.7142857142857135,,104,,3.0588235294117645,,,,,,,
,4.8,,,,2024-10-09,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,99,,,34,100,5.0,2.0,4.0,,99,,2.911764705882353,,,,,,,
,4.8,,,,2024-10-10,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,95,,,34,100,1.0,5.0,3.571428571428572,,95,,2.794117647058824,,,,,,,
,4.8,,,,2024-10-11,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,89,,,34,100,5.0,1.0,3.571428571428572,,89,,2.617647058823529,,,,,,,
,4.8,,,,2024-10-12,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,83,,,34,100,3.0,5.0,3.571428571428572,,83,,2.4411764705882355,,,,,,,
,4.8,,,,2024-10-13,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,78,,,34,100,5.0,3.0,3.571428571428572,,78,,2.294117647058824,,,,,,,
,4.8,,,,2024-10-14,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,70,,,34,100,4.0,5.0,3.571428571428572,,70,,2.0588235294117645,,,,,,,
,4.8,,,,2024-10-15,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,65,,,34,100,3.0,4.0,3.7142857142857135,,65,,1.911764705882353,,,,,,,
,4.8,,,,2024-10-16,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,58,,,34,100,8.0,3.0,4.142857142857143,,58,,1.7058823529411764,,,,,,,
,4.8,,,,2024-10-17,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,52,,,34,100,12.0,8.0,5.714285714285714,,52,,1.5294117647058822,,,,,,,
,4.8,,,,2024-10-18,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,54,,,34,100,5.0,12.0,5.714285714285714,,54,,1.588235294117647,,,,,,,
,4.8,,,,2024-10-19,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,49,,,34,100,4.0,5.0,5.857142857142857,,49,,1.4411764705882353,,,,,,,
,4.8,,,,2024-10-20,,,,,,,,,,,,,,,LIM002,Detergente líquido 1L,,44,,,34,100,11.0,4.0,6.714285714285714,,44,,1.2941176470588236,,,,,,,
